subject_number,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating
4,2,114,study,1,male,Black,male,White,happy,,,,,m,688,True,False,
4,2,115,study,1,female,Latino,female,White,neutral,,,,,z,716,True,False,
4,2,116,study,1,female,White,male,Black,happy,,,,,z,1147,True,False,
4,2,117,study,1,female,Latino,female,White,angry,,,,,z,1108,True,False,
4,2,118,study,1,male,Asian,female,Black,neutral,,,,,m,675,True,False,
4,2,119,study,1,female,Latino,male,White,happy,,,,,z,866,True,False,
4,2,120,study,1,male,White,female,Black,neutral,,,,,m,691,True,False,
4,2,121,test,0,female,Black,male,Black,neutral,,,,intact,m,2737,False,False,
4,2,122,test,0,male,Black,male,Black,angry,,,,intact,m,1926,False,False,
4,2,123,test,0,male,Asian,male,White,happy,,,,intact,,,False,True,
4,2,124,test,0,female,Asian,male,White,happy,,,,rearranged,m,1375,True,False,
4,2,125,test,0,female,Black,female,White,happy,,,,rearranged,m,1872,True,False,
4,2,126,test,0,female,Black,male,White,happy,,,,intact,z,1225,True,False,
4,2,127,test,0,male,White,female,White,happy,,,,rearranged,m,1041,True,False,
4,2,128,test,0,female,Latino,female,White,angry,,,,intact,m,535,False,False,
4,2,129,test,0,male,Latino,female,Black,angry,,,,rearranged,m,976,True,False,
4,2,130,test,0,male,Asian,female,Black,happy,,,,rearranged,z,751,False,False,
4,2,131,test,0,male,Asian,male,White,happy,,,,intact,m,751,False,False,
4,2,132,test,0,female,Black,male,White,angry,,,,intact,m,901,False,False,
4,2,133,test,0,male,White,female,Black,neutral,,,,rearranged,z,938,False,False,
4,2,134,test,0,male,Latino,male,Black,neutral,,,,rearranged,z,976,False,False,
4,2,135,test,0,female,Black,female,Black,happy,,,,rearranged,z,1007,False,False,
4,2,136,test,0,female,White,female,White,angry,,,,rearranged,m,929,True,False,
4,2,137,test,0,male,Asian,female,Black,angry,,,,intact,m,815,False,False,
4,2,138,test,0,female,White,female,Black,happy,,,,intact,m,1165,False,False,
4,2,139,test,0,male,Latino,female,Black,happy,,,,intact,z,1095,True,False,
4,2,140,test,0,male,White,male,White,happy,,,,intact,m,821,False,False,
4,2,141,test,0,male,Black,male,Black,angry,,,,intact,m,844,False,False,
4,2,142,test,0,female,White,male,Black,angry,,,,rearranged,z,763,False,False,
4,2,143,test,0,male,Black,male,White,angry,,,,rearranged,m,860,True,False,
4,2,144,test,0,female,White,male,Black,happy,,,,intact,z,920,True,False,
4,2,145,test,0,female,Black,male,Black,neutral,,,,rearranged,m,758,True,False,
4,2,146,test,0,female,Latino,female,White,neutral,,,,intact,m,692,False,False,
4,2,147,test,0,female,Black,female,Black,happy,,,,intact,m,808,False,False,
4,2,148,test,0,male,Black,female,Black,angry,,,,intact,z,732,True,False,
4,2,149,test,0,female,Black,male,White,happy,,,,intact,m,663,False,False,
4,2,150,test,0,male,Black,female,Black,happy,,,,intact,m,1120,False,False,
4,2,151,test,1,female,Black,female,Black,angry,,,,intact,z,1750,True,False,
4,2,152,test,1,female,Latino,male,White,angry,,,,rearranged,m,905,True,False,
4,2,153,test,1,female,Latino,female,White,neutral,,,,intact,m,779,False,False,
4,2,154,test,1,male,Latino,male,White,happy,,,,rearranged,m,687,True,False,
4,2,155,test,1,female,Latino,male,White,angry,,,,rearranged,m,768,True,False,
4,2,156,test,1,female,Latino,male,White,neutral,,,,rearranged,m,877,True,False,
4,2,157,test,1,male,White,female,White,happy,,,,rearranged,m,1255,True,False,
4,2,158,test,1,female,Latino,female,Black,neutral,,,,intact,m,1073,False,False,
4,2,159,test,1,male,Latino,female,Black,angry,,,,intact,z,1201,True,False,
4,2,160,test,1,male,Asian,male,White,neutral,,,,rearranged,z,1299,False,False,
4,2,161,test,1,male,Asian,male,Black,angry,,,,rearranged,z,1478,False,False,
4,2,162,test,1,female,Black,male,White,neutral,,,,intact,m,1021,False,False,
4,2,163,test,1,female,Latino,female,Black,happy,,,,rearranged,z,1339,False,False,
4,2,164,test,1,female,Latino,male,Black,happy,,,,rearranged,m,1419,True,False,
4,2,165,test,1,male,Black,female,Black,angry,,,,rearranged,z,1138,False,False,
4,2,166,test,1,female,White,female,White,neutral,,,,rearranged,m,1053,True,False,
4,2,167,test,1,female,Asian,male,Black,neutral,,,,rearranged,m,1187,True,False,
4,2,168,test,1,female,Asian,female,Black,neutral,,,,rearranged,m,1279,True,False,
4,2,169,test,1,male,Asian,female,Black,neutral,,,,rearranged,m,1125,True,False,
4,2,170,test,1,male,White,female,White,neutral,,,,intact,m,1418,False,False,
4,2,171,test,1,female,Black,female,Black,angry,,,,intact,z,1117,True,False,
4,2,172,test,1,male,Latino,male,Black,neutral,,,,intact,m,1179,False,False,
4,2,173,test,1,female,Black,male,Black,angry,,,,intact,m,1401,False,False,
4,2,174,test,1,male,Asian,female,Black,neutral,,,,intact,m,755,False,False,
4,2,175,test,1,female,Black,female,Black,angry,,,,rearranged,m,897,True,False,
4,2,176,test,1,male,White,male,Black,neutral,,,,intact,m,883,False,False,
4,2,177,test,1,male,Black,male,Black,happy,,,,rearranged,z,1049,False,False,
4,2,178,test,1,male,Asian,male,White,neutral,,,,rearranged,m,853,True,False,
4,2,179,test,1,male,Black,male,White,angry,,,,rearranged,m,622,True,False,
4,2,180,test,1,male,Black,female,Black,neutral,,,,intact,m,998,False,False,
5,2,1,study,0,female,Asian,female,Black,happy,,,,,z,484,True,False,
5,2,2,study,0,male,Asian,male,White,angry,,,,,m,599,True,False,
5,2,3,study,0,female,Asian,male,Black,happy,,,,,m,2400,False,False,
5,2,4,study,0,male,Asian,female,Black,happy,,,,,z,1323,False,False,
5,2,5,study,0,male,Latino,female,Black,neutral,,,,,z,1720,False,False,
5,2,6,study,0,male,Asian,female,White,neutral,,,,,m,1252,True,False,
5,2,7,study,0,male,White,male,Black,happy,,,,,m,712,True,False,
5,2,8,study,0,female,Black,male,Black,angry,,,,,z,1171,True,False,
5,2,9,study,0,male,Black,female,White,happy,,,,,m,697,True,False,
5,2,10,study,0,female,White,female,Black,angry,,,,,z,714,True,False,
5,2,11,study,0,male,Asian,female,Black,happy,,,,,m,569,True,False,
5,2,12,study,0,male,Black,female,White,angry,,,,,m,526,True,False,
5,2,13,study,0,male,White,female,Black,happy,,,,,m,449,True,False,
5,2,14,study,0,female,Asian,female,Black,angry,,,,,z,749,True,False,
5,2,15,study,0,female,Asian,male,White,angry,,,,,z,1408,True,False,
5,2,16,study,0,female,Black,male,Black,neutral,,,,,z,1140,True,False,
5,2,17,study,0,male,Black,male,Black,angry,,,,,m,621,True,False,
5,2,18,study,0,male,Black,male,White,happy,,,,,m,623,True,False,
5,2,19,study,0,female,White,female,White,neutral,,,,,z,724,True,False,
5,2,20,study,0,male,Asian,female,White,angry,,,,,m,568,True,False,
5,2,21,study,0,male,Asian,female,White,angry,,,,,m,595,True,False,
5,2,22,study,0,male,White,male,Black,happy,,,,,m,805,True,False,
5,2,23,study,0,female,Black,male,White,neutral,,,,,z,684,True,False,
5,2,24,study,0,female,White,male,White,happy,,,,,z,766,True,False,
5,2,25,study,0,male,White,female,White,neutral,,,,,m,1252,True,False,
5,2,26,study,0,female,White,male,White,neutral,,,,,z,789,True,False,
5,2,27,study,0,female,Latino,female,Black,angry,,,,,z,581,True,False,
5,2,28,study,0,male,Asian,female,Black,happy,,,,,m,876,True,False,
5,2,29,study,0,female,Black,male,Black,angry,,,,,z,570,True,False,
5,2,30,study,0,female,Asian,female,Black,neutral,,,,,z,1005,True,False,
5,2,31,study,1,female,Asian,female,White,angry,,,,,z,659,True,False,
5,2,32,study,1,male,White,male,Black,neutral,,,,,m,448,True,False,
5,2,33,study,1,male,Black,female,White,angry,,,,,m,840,True,False,
5,2,34,study,1,female,Black,male,White,neutral,,,,,z,911,True,False,
5,2,35,study,1,female,White,female,Black,happy,,,,,z,627,True,False,
5,2,36,study,1,female,Latino,male,White,happy,,,,,z,610,True,False,
5,2,37,study,1,male,White,male,White,angry,,,,,m,549,True,False,
5,2,38,study,1,male,Latino,male,Black,neutral,,,,,m,724,True,False,
5,2,39,study,1,female,Asian,female,White,angry,,,,,z,580,True,False,
5,2,40,study,1,male,Latino,female,White,angry,,,,,m,564,True,False,
5,2,41,study,1,female,White,female,Black,happy,,,,,z,755,True,False,
5,2,42,study,1,female,Latino,female,Black,happy,,,,,z,1326,True,False,
5,2,43,study,1,male,White,female,White,neutral,,,,,m,475,True,False,
5,2,44,study,1,female,Black,male,Black,angry,,,,,z,1144,True,False,
5,2,45,study,1,female,White,male,White,neutral,,,,,z,647,True,False,
5,2,46,study,1,male,Latino,male,Black,happy,,,,,m,566,True,False,
5,2,47,study,1,female,Latino,male,White,happy,,,,,m,615,False,False,
5,2,48,study,1,male,Black,male,Black,angry,,,,,m,575,True,False,
5,2,49,study,1,male,White,male,Black,neutral,,,,,m,624,True,False,
5,2,50,study,1,female,Latino,female,Black,neutral,,,,,z,507,True,False,
5,2,51,study,1,female,Latino,female,White,happy,,,,,z,410,True,False,
5,2,52,study,1,female,Black,male,White,angry,,,,,z,839,True,False,
5,2,53,study,1,male,Black,male,White,neutral,,,,,m,604,True,False,
5,2,54,study,1,male,Asian,female,White,neutral,,,,,m,522,True,False,
5,2,55,study,1,male,Latino,male,Black,happy,,,,,m,848,True,False,
5,2,56,study,1,male,Black,male,White,angry,,,,,m,704,True,False,
5,2,57,study,1,female,Black,female,Black,neutral,,,,,z,622,True,False,
5,2,58,study,1,female,Black,female,White,neutral,,,,,z,784,True,False,
5,2,59,study,1,male,Black,male,Black,neutral,,,,,m,1033,True,False,
5,2,60,study,1,female,White,male,Black,happy,,,,,z,708,True,False,
5,2,61,study,0,female,Black,male,White,neutral,,,,,z,920,True,False,
5,2,62,study,0,female,Asian,male,White,angry,,,,,z,922,True,False,
5,2,63,study,0,male,Latino,female,Black,neutral,,,,,m,563,True,False,
5,2,64,study,0,female,Latino,female,Black,angry,,,,,z,677,True,False,
5,2,65,study,0,male,Asian,female,Black,happy,,,,,m,728,True,False,
5,2,66,study,0,male,Asian,female,White,neutral,,,,,m,711,True,False,
5,2,67,study,0,female,Black,male,Black,neutral,,,,,z,924,True,False,
5,2,68,study,0,female,Black,male,White,neutral,,,,,z,748,True,False,
5,2,69,study,0,male,Asian,female,Black,happy,,,,,m,457,True,False,
5,2,70,study,0,male,White,male,Black,happy,,,,,m,704,True,False,
5,2,71,study,0,female,White,male,White,neutral,,,,,z,883,True,False,
5,2,72,study,0,female,Asian,female,Black,neutral,,,,,z,676,True,False,
5,2,73,study,0,female,Latino,male,White,happy,,,,,z,586,True,False,
5,2,74,study,0,female,White,male,White,neutral,,,,,z,704,True,False,
5,2,75,study,0,female,White,male,Black,happy,,,,,z,591,True,False,
5,2,76,study,0,male,White,male,Black,happy,,,,,m,715,True,False,
5,2,77,study,0,male,Asian,male,White,angry,,,,,m,786,True,False,
5,2,78,study,0,male,Asian,female,White,angry,,,,,z,602,False,False,
5,2,79,study,0,male,Black,male,White,angry,,,,,m,615,True,False,
5,2,80,study,0,male,Black,male,Black,angry,,,,,m,724,True,False,
5,2,81,study,0,male,White,male,White,angry,,,,,m,618,True,False,
5,2,82,study,0,female,Black,male,Black,angry,,,,,z,622,True,False,
5,2,83,study,0,female,Latino,female,Black,neutral,,,,,z,668,True,False,
5,2,84,study,0,male,Latino,male,Black,happy,,,,,m,698,True,False,
5,2,85,study,0,male,Black,female,White,angry,,,,,m,688,True,False,
5,2,86,study,0,female,Asian,female,Black,happy,,,,,z,919,True,False,
5,2,87,study,0,female,Asian,female,Black,angry,,,,,z,821,True,False,
5,2,88,study,0,male,Black,male,Black,neutral,,,,,m,446,True,False,
5,2,89,study,0,male,Black,female,White,angry,,,,,m,718,True,False,
5,2,90,study,0,female,Latino,male,White,happy,,,,,z,842,True,False,
5,2,91,study,1,male,White,female,White,neutral,,,,,m,660,True,False,
5,2,92,study,1,female,Black,male,Black,angry,,,,,z,512,True,False,
5,2,93,study,1,male,White,female,Black,happy,,,,,m,847,True,False,
5,2,94,study,1,female,Black,female,White,neutral,,,,,z,606,True,False,
5,2,95,study,1,female,White,male,White,happy,,,,,z,774,True,False,
5,2,96,study,1,female,Latino,female,White,happy,,,,,z,1092,True,False,
5,2,97,study,1,male,Latino,male,Black,happy,,,,,m,627,True,False,
5,2,98,study,1,male,Asian,female,White,angry,,,,,m,1503,True,False,
5,2,99,study,1,female,Black,female,Black,neutral,,,,,z,516,True,False,
5,2,100,study,1,male,White,male,Black,neutral,,,,,m,548,True,False,
5,2,101,study,1,female,White,female,White,neutral,,,,,z,802,True,False,
5,2,102,study,1,female,White,female,Black,happy,,,,,z,567,True,False,
5,2,103,study,1,female,Black,male,White,angry,,,,,z,876,True,False,
5,2,104,study,1,male,Black,female,White,happy,,,,,m,831,True,False,
5,2,105,study,1,female,White,female,Black,angry,,,,,z,789,True,False,
5,2,106,study,1,female,Asian,female,White,angry,,,,,z,939,True,False,
5,2,107,study,1,male,Asian,female,Black,happy,,,,,m,773,True,False,
5,2,108,study,1,male,Latino,male,Black,neutral,,,,,m,483,True,False,
5,2,109,study,1,male,Black,male,White,neutral,,,,,m,592,True,False,
5,2,110,study,1,female,Latino,female,Black,happy,,,,,z,660,True,False,
5,2,111,study,1,male,Asian,female,White,neutral,,,,,m,710,True,False,
5,2,112,study,1,male,Black,male,White,happy,,,,,m,624,True,False,
5,2,113,study,1,male,White,male,Black,neutral,,,,,m,475,True,False,
5,2,114,study,1,male,White,female,White,neutral,,,,,m,591,True,False,
5,2,115,study,1,female,White,female,Black,happy,,,,,z,540,True,False,
5,2,116,study,1,male,Latino,female,White,angry,,,,,m,585,True,False,
5,2,117,study,1,female,Black,male,Black,angry,,,,,z,898,True,False,
5,2,118,study,1,female,Asian,female,White,angry,,,,,z,919,True,False,
5,2,119,study,1,male,Black,male,Black,angry,,,,,m,481,True,False,
5,2,120,study,1,female,Asian,male,Black,happy,,,,,z,559,True,False,
5,2,121,test,0,male,Black,male,Black,neutral,,,,rearranged,m,1269,False,False,
5,2,122,test,0,male,Asian,male,White,angry,,,,intact,m,1454,True,False,
5,2,123,test,0,male,Black,male,Black,happy,,,,rearranged,z,1181,True,False,
5,2,124,test,0,male,Black,male,Black,neutral,,,,rearranged,z,1505,True,False,
5,2,125,test,0,female,Black,female,White,neutral,,,,intact,m,1304,True,False,
5,2,126,test,0,female,Latino,female,Black,happy,,,,rearranged,m,1227,False,False,
5,2,127,test,0,male,White,male,White,angry,,,,rearranged,m,1237,False,False,
5,2,128,test,0,female,White,female,Black,angry,,,,intact,m,2727,True,False,
5,2,129,test,0,female,White,male,White,neutral,,,,intact,z,773,False,False,
5,2,130,test,0,female,Asian,female,Black,angry,,,,rearranged,z,1209,True,False,
5,2,131,test,0,male,White,female,White,neutral,,,,rearranged,m,1161,False,False,
5,2,132,test,0,male,Latino,female,Black,neutral,,,,intact,m,1099,True,False,
5,2,133,test,0,female,Black,male,Black,angry,,,,rearranged,m,1075,False,False,
5,2,134,test,0,female,White,male,White,happy,,,,rearranged,m,837,False,False,
5,2,135,test,0,male,Black,female,Black,happy,,,,rearranged,z,1416,True,False,
5,2,136,test,0,male,Latino,male,Black,happy,,,,intact,z,1237,False,False,
5,2,137,test,0,female,Asian,male,White,angry,,,,intact,z,789,False,False,
5,2,138,test,0,male,White,male,Black,neutral,,,,intact,m,1052,True,False,
5,2,139,test,0,male,Asian,female,White,neutral,,,,intact,m,1105,True,False,
5,2,140,test,0,male,White,male,White,neutral,,,,rearranged,z,1208,True,False,
5,2,141,test,0,female,Asian,female,White,neutral,,,,rearranged,m,942,False,False,
5,2,142,test,0,female,White,male,White,neutral,,,,rearranged,z,950,True,False,
5,2,143,test,0,male,White,female,Black,happy,,,,intact,m,1475,True,False,
5,2,144,test,0,female,Latino,female,Black,angry,,,,intact,z,1059,False,False,
5,2,145,test,0,male,Black,female,White,angry,,,,rearranged,z,892,True,False,
5,2,146,test,0,female,Black,male,Black,neutral,,,,intact,m,913,True,False,
5,2,147,test,0,male,White,female,White,neutral,,,,intact,z,1078,False,False,
5,2,148,test,0,female,Asian,female,Black,happy,,,,intact,z,1073,False,False,
5,2,149,test,0,female,Latino,male,White,happy,,,,intact,m,1154,True,False,
5,2,150,test,0,female,White,female,White,happy,,,,rearranged,m,1281,False,False,
5,2,151,test,1,male,Asian,female,Black,happy,,,,intact,z,1073,False,False,
5,2,152,test,1,male,Black,male,Black,angry,,,,intact,z,770,False,False,
5,2,153,test,1,female,White,female,Black,happy,,,,intact,m,934,True,False,
5,2,154,test,1,male,Latino,female,White,angry,,,,rearranged,z,1228,True,False,
5,2,155,test,1,female,Black,male,White,angry,,,,rearranged,m,1002,False,False,
5,2,156,test,1,female,Latino,female,Black,happy,,,,rearranged,m,1071,False,False,
5,2,157,test,1,female,Black,female,Black,neutral,,,,intact,z,1262,False,False,
5,2,158,test,1,male,Asian,female,White,happy,,,,rearranged,m,997,False,False,
5,2,159,test,1,female,Asian,male,Black,happy,,,,intact,z,1312,False,False,
5,2,160,test,1,male,White,male,White,happy,,,,rearranged,m,825,False,False,
5,2,161,test,1,male,Black,male,White,angry,,,,rearranged,z,838,True,False,
5,2,162,test,1,male,Asian,female,Black,happy,,,,rearranged,m,1222,False,False,
5,2,163,test,1,female,Asian,female,White,angry,,,,rearranged,m,1062,False,False,
5,2,164,test,1,female,Black,male,Black,angry,,,,intact,m,1045,True,False,
5,2,165,test,1,male,Black,female,White,angry,,,,intact,m,1018,True,False,
5,2,166,test,1,female,White,female,Black,neutral,,,,rearranged,z,977,True,False,
5,2,167,test,1,female,Latino,male,Black,happy,,,,rearranged,z,1208,True,False,
5,2,168,test,1,female,Black,male,White,neutral,,,,rearranged,m,1119,False,False,
5,2,169,test,1,female,Black,male,White,neutral,,,,rearranged,m,1063,False,False,
5,2,170,test,1,male,Asian,female,White,neutral,,,,rearranged,m,1109,False,False,
5,2,171,test,1,female,Latino,female,Black,neutral,,,,intact,z,951,False,False,
5,2,172,test,1,male,Asian,female,White,angry,,,,intact,m,927,True,False,
5,2,173,test,1,male,Latino,male,Black,neutral,,,,intact,m,1424,True,False,
5,2,174,test,1,male,Latino,male,Black,happy,,,,intact,m,1033,True,False,
5,2,175,test,1,female,Asian,female,White,angry,,,,intact,z,1388,False,False,
5,2,176,test,1,female,Black,male,Black,angry,,,,rearranged,m,953,False,False,
5,2,177,test,1,female,White,male,White,happy,,,,intact,m,1201,True,False,
5,2,178,test,1,male,White,male,Black,happy,,,,intact,m,1092,True,False,
5,2,179,test,1,male,Asian,female,White,angry,,,,intact,z,862,False,False,
5,2,180,test,1,male,Black,male,Black,angry,,,,rearranged,m,1009,False,False,
6,2,1,study,0,male,Asian,male,White,happy,,,,,m,739,True,False,
6,2,2,study,0,female,White,female,Black,neutral,,,,,z,547,True,False,
6,2,3,study,0,female,Black,male,White,happy,,,,,z,822,True,False,
6,2,4,study,0,male,Black,male,Black,neutral,,,,,m,731,True,False,
6,2,5,study,0,male,Black,male,White,happy,,,,,m,695,True,False,
6,2,6,study,0,female,Black,male,White,happy,,,,,z,740,True,False,
6,2,7,study,0,male,Asian,male,White,angry,,,,,m,618,True,False,
6,2,8,study,0,male,Asian,male,White,happy,,,,,m,772,True,False,
6,2,9,study,0,female,Latino,female,White,neutral,,,,,z,528,True,False,
6,2,10,study,0,female,Black,male,White,angry,,,,,z,503,True,False,
6,2,11,study,0,female,Asian,male,White,happy,,,,,m,525,False,False,
6,2,12,study,0,female,Black,female,Black,neutral,,,,,z,1096,True,False,
6,2,13,study,0,female,White,female,White,angry,,,,,z,763,True,False,
6,2,14,study,0,male,Black,female,White,happy,,,,,m,993,True,False,
6,2,15,study,0,male,Asian,male,Black,neutral,,,,,m,635,True,False,
6,2,16,study,0,male,White,male,White,neutral,,,,,z,862,False,False,
6,2,17,study,0,male,Latino,female,White,angry,,,,,m,688,True,False,
6,2,18,study,0,female,White,female,White,angry,,,,,z,638,True,False,
6,2,19,study,0,female,Latino,male,Black,neutral,,,,,z,801,True,False,
6,2,20,study,0,male,White,female,Black,neutral,,,,,m,541,True,False,
6,2,21,study,0,female,Latino,male,White,happy,,,,,z,513,True,False,
6,2,22,study,0,female,Asian,female,Black,angry,,,,,z,635,True,False,
6,2,23,study,0,female,Black,female,Black,neutral,,,,,z,505,True,False,
6,2,24,study,0,male,Black,male,Black,happy,,,,,m,540,True,False,
6,2,25,study,0,female,Asian,male,Black,angry,,,,,z,550,True,False,
6,2,26,study,0,female,Black,female,White,happy,,,,,z,647,True,False,
6,2,27,study,0,female,Black,female,Black,happy,,,,,z,1035,True,False,
6,2,28,study,0,female,White,male,Black,neutral,,,,,z,999,True,False,
6,2,29,study,0,male,White,female,Black,neutral,,,,,m,994,True,False,
6,2,30,study,0,male,Black,female,Black,neutral,,,,,z,971,False,False,
6,2,31,study,1,male,White,female,Black,angry,,,,,m,942,True,False,
6,2,32,study,1,male,White,male,White,neutral,,,,,m,895,True,False,
6,2,33,study,1,male,White,female,Black,neutral,,,,,m,889,True,False,
6,2,34,study,1,male,Asian,female,White,happy,,,,,m,810,True,False,
6,2,35,study,1,female,Black,male,White,neutral,,,,,z,835,True,False,
6,2,36,study,1,female,Asian,male,Black,happy,,,,,z,930,True,False,
6,2,37,study,1,female,White,male,Black,angry,,,,,z,968,True,False,
6,2,38,study,1,male,Latino,male,Black,happy,,,,,m,2855,True,False,
6,2,39,study,1,male,White,female,Black,angry,,,,,m,1243,True,False,
6,2,40,study,1,female,Latino,female,Black,happy,,,,,z,1799,True,False,
6,2,41,study,1,female,White,female,White,angry,,,,,z,1025,True,False,
6,2,42,study,1,male,Latino,male,Black,neutral,,,,,m,1092,True,False,
6,2,43,study,1,male,Black,female,Black,neutral,,,,,m,892,True,False,
6,2,44,study,1,female,Black,female,White,neutral,,,,,z,989,True,False,
6,2,45,study,1,male,Black,female,Black,happy,,,,,m,1021,True,False,
6,2,46,study,1,female,Black,male,Black,angry,,,,,z,843,True,False,
6,2,47,study,1,female,Black,male,White,neutral,,,,,z,1054,True,False,
6,2,48,study,1,male,White,male,Black,angry,,,,,m,1210,True,False,
6,2,49,study,1,male,Latino,female,White,angry,,,,,z,1127,False,False,
6,2,50,study,1,female,Latino,male,Black,neutral,,,,,z,1159,True,False,
6,2,51,study,1,female,Latino,male,White,angry,,,,,z,979,True,False,
6,2,52,study,1,male,White,male,White,angry,,,,,m,1058,True,False,
6,2,53,study,1,male,Black,male,Black,angry,,,,,m,965,True,False,
6,2,54,study,1,male,White,female,Black,happy,,,,,m,843,True,False,
6,2,55,study,1,male,Asian,female,Black,angry,,,,,m,960,True,False,
6,2,56,study,1,female,White,female,Black,happy,,,,,z,1255,True,False,
6,2,57,study,1,female,Black,female,White,happy,,,,,z,1174,True,False,
6,2,58,study,1,female,Black,female,White,angry,,,,,z,1247,True,False,
6,2,59,study,1,male,White,female,White,happy,,,,,m,900,True,False,
6,2,60,study,1,male,Black,male,Black,angry,,,,,m,1523,True,False,
6,2,61,study,0,male,Asian,female,Black,angry,,,,,m,893,True,False,
6,2,62,study,0,female,Black,male,White,happy,,,,,z,721,True,False,
6,2,63,study,0,female,Black,female,Black,neutral,,,,,z,1422,True,False,
6,2,64,study,0,female,Black,male,Black,angry,,,,,z,564,True,False,
6,2,65,study,0,female,Latino,male,Black,neutral,,,,,z,760,True,False,
6,2,66,study,0,male,Black,male,Black,angry,,,,,m,968,True,False,
6,2,67,study,0,male,White,male,White,neutral,,,,,,,False,True,
6,2,68,study,0,female,Latino,male,White,happy,,,,,z,813,True,False,
6,2,69,study,0,male,Latino,male,Black,happy,,,,,m,611,True,False,
6,2,70,study,0,female,White,male,Black,neutral,,,,,z,538,True,False,
6,2,71,study,0,female,White,female,White,angry,,,,,z,878,True,False,
6,2,72,study,0,female,Asian,male,White,happy,,,,,z,1069,True,False,
6,2,73,study,0,female,Black,female,White,happy,,,,,z,1062,True,False,
6,2,74,study,0,female,Latino,female,Black,happy,,,,,z,747,True,False,
6,2,75,study,0,male,White,male,White,neutral,,,,,m,866,True,False,
6,2,76,study,0,female,Latino,male,White,angry,,,,,z,657,True,False,
6,2,77,study,0,male,Black,male,Black,happy,,,,,m,1042,True,False,
6,2,78,study,0,female,Asian,female,Black,angry,,,,,z,917,True,False,
6,2,79,study,0,female,Black,male,White,neutral,,,,,z,962,True,False,
6,2,80,study,0,female,Black,male,White,neutral,,,,,z,1043,True,False,
6,2,81,study,0,male,Asian,male,White,angry,,,,,m,934,True,False,
6,2,82,study,0,male,White,female,Black,happy,,,,,m,539,True,False,
6,2,83,study,0,female,Black,female,Black,neutral,,,,,z,740,True,False,
6,2,84,study,0,male,White,male,White,angry,,,,,z,606,False,False,
6,2,85,study,0,female,Asian,male,Black,happy,,,,,z,676,True,False,
6,2,86,study,0,male,Latino,male,Black,neutral,,,,,m,771,True,False,
6,2,87,study,0,male,Black,male,Black,neutral,,,,,m,968,True,False,
6,2,88,study,0,female,Asian,male,Black,angry,,,,,z,812,True,False,
6,2,89,study,0,female,White,female,Black,neutral,,,,,z,1119,True,False,
6,2,90,study,0,male,Asian,male,White,happy,,,,,m,727,True,False,
6,2,91,study,1,male,Asian,male,White,happy,,,,,m,693,True,False,
6,2,92,study,1,male,Asian,female,White,happy,,,,,m,512,True,False,
6,2,93,study,1,male,Black,female,Black,neutral,,,,,m,516,True,False,
6,2,94,study,1,female,White,female,Black,happy,,,,,z,608,True,False,
6,2,95,study,1,male,Latino,female,White,angry,,,,,m,505,True,False,
6,2,96,study,1,female,Black,female,White,angry,,,,,z,595,True,False,
6,2,97,study,1,female,White,female,White,angry,,,,,z,953,True,False,
6,2,98,study,1,male,White,female,White,happy,,,,,m,643,True,False,
6,2,99,study,1,female,White,male,Black,angry,,,,,z,571,True,False,
6,2,100,study,1,female,Black,female,Black,happy,,,,,z,863,True,False,
6,2,101,study,1,female,Black,female,White,neutral,,,,,z,530,True,False,
6,2,102,study,1,female,Black,male,White,happy,,,,,z,1531,True,False,
6,2,103,study,1,female,Latino,female,White,neutral,,,,,z,1135,True,False,
6,2,104,study,1,male,White,female,Black,neutral,,,,,m,1228,True,False,
6,2,105,study,1,male,Latino,female,White,angry,,,,,m,1170,True,False,
6,2,106,study,1,male,Black,male,Black,angry,,,,,m,1033,True,False,
6,2,107,study,1,male,White,female,Black,neutral,,,,,m,574,True,False,
6,2,108,study,1,female,Black,male,White,angry,,,,,m,849,False,False,
6,2,109,study,1,male,White,female,Black,angry,,,,,m,553,True,False,
6,2,110,study,1,male,White,male,Black,angry,,,,,m,596,True,False,
6,2,111,study,1,male,Asian,male,Black,neutral,,,,,m,1059,True,False,
6,2,112,study,1,male,Black,female,Black,happy,,,,,m,492,True,False,
6,2,113,study,1,male,Black,male,White,happy,,,,,m,941,True,False,
6,2,114,study,1,female,Latino,male,Black,neutral,,,,,z,958,True,False,
6,2,115,study,1,female,Black,female,White,happy,,,,,z,1365,True,False,
6,2,116,study,1,male,White,female,Black,neutral,,,,,m,659,True,False,
6,2,117,study,1,male,Black,female,White,happy,,,,,m,1027,True,False,
6,2,118,study,1,male,White,female,Black,angry,,,,,m,1273,True,False,
6,2,119,study,1,male,Black,female,Black,neutral,,,,,m,1181,True,False,
6,2,120,study,1,female,White,female,White,angry,,,,,z,966,True,False,
6,2,121,test,0,male,Latino,female,White,angry,,,,rearranged,z,1735,True,False,
6,2,122,test,0,female,Latino,male,Black,neutral,,,,intact,m,1855,True,False,
6,2,123,test,0,female,Black,female,White,happy,,,,intact,m,1159,True,False,
6,2,124,test,0,female,Black,male,Black,neutral,,,,rearranged,z,1140,True,False,
6,2,125,test,0,male,Black,male,Black,neutral,,,,intact,m,1365,True,False,
